name	address	section	ghidra_type	len	c_declaration	value	defined_in
DAT_97c39250	0x97c39250	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c39250 asm("DAT_97c39250");	0x00000001	data.s
DAT_97c39254	0x97c39254	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c39254 asm("DAT_97c39254");	0x00000001	data.s
DAT_97c39258	0x97c39258	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c39258 asm("DAT_97c39258");	0x00000001	data.s
DAT_97c3925c	0x97c3925c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3925c asm("DAT_97c3925c");	0x00000001	data.s
DAT_97c39260	0x97c39260	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c39260 asm("DAT_97c39260");	0x00000000	data.s
DAT_97c39264	0x97c39264	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c39264 asm("DAT_97c39264");	0x00000001	data.s
DAT_97c39268	0x97c39268	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c39268 asm("DAT_97c39268");	0x00000002	data.s
DAT_97c3926c	0x97c3926c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3926c asm("DAT_97c3926c");	0x00000003	data.s
_glpOpLoadOneAndZeroRTC	0x97c39270	__TEXT,__const	-	-		0xc1630080	data.s
_glpNegateSourceARTC	0x97c3927c	__TEXT,__const	-	-		0xfc000050	data.s
_glpNegateSourceBRTC	0x97c39290	__TEXT,__const	-	-		0xfc802050	data.s
_glpNegateSourceCRTC	0x97c392a4	__TEXT,__const	-	-		0xfe008050	data.s
_glpOpMovRTC	0x97c392b8	__TEXT,__const	-	-		0xfe000090	data.s
_glpOpRcpRTC	0x97c392cc	__TEXT,__const	-	-		0xee001830	data.s
_glpOpRsqRTC	0x97c392d4	__TEXT,__const	-	-		0xfc401a10	data.s
_glpOpAbsRTC	0x97c392e0	__TEXT,__const	-	-		0xfe000210	data.s
_glpOpExpRTC	0x97c392f4	__TEXT,__const	-	-		0xc90301e0	data.s
_glpOpLogRTC	0x97c39390	__TEXT,__const	-	-		0xc90301e0	data.s
_glpOpSplatC2RTC	0x97c39414	__TEXT,__const	-	-		0xfe009090	data.s
_glpOpSplatC0RTC	0x97c39424	__TEXT,__const	-	-		0xfe208090	data.s
_glpOpSaveSrcBRTC	0x97c39434	__TEXT,__const	-	-		0xfd203890	data.s
_glpOpRestoreSrcBRTC	0x97c3943c	__TEXT,__const	-	-		0xec6904b2	data.s
_glpOpShuffleSrcRTC	0x97c39444	__TEXT,__const	-	-		0xd0030208	data.s
_glpOpShuffleDstRTC	0x97c39458	__TEXT,__const	-	-		0xc2230208	data.s
_glpOpFrcRTC	0x97c39480	__TEXT,__const	-	-		0xc90301e0	data.s
_glpOpFlrRTC	0x97c39508	__TEXT,__const	-	-		0xc90301e0	data.s
_glpOpMultRTC	0x97c39580	__TEXT,__const	-	-		0xee000132	data.s
_glpOpAddRTC	0x97c39594	__TEXT,__const	-	-		0xee00202a	data.s
_glpOpSubRTC	0x97c395a8	__TEXT,__const	-	-		0xee002028	data.s
_glpOpDot1RTC	0x97c395bc	__TEXT,__const	-	-		0xee000132	data.s
_glpOpDot2RTC	0x97c395c4	__TEXT,__const	-	-		0xee000132	data.s
_glpOpDot3RTC	0x97c395d0	__TEXT,__const	-	-		0xee000132	data.s
_glpOpDot4RTC	0x97c395e0	__TEXT,__const	-	-		0xee000132	data.s
_glpOpDphRTC	0x97c395f4	__TEXT,__const	-	-		0xee000132	data.s
_glpOpDistRTC	0x97c39608	__TEXT,__const	-	-		0xc2030084	data.s
_glpOpMinRTC	0x97c3961c	__TEXT,__const	-	-		0xee040028	data.s
_glpOpMaxRTC	0x97c39640	__TEXT,__const	-	-		0xee002028	data.s
_glpOpSetLTRTC	0x97c39664	__TEXT,__const	-	-		0xc1030084	data.s
_glpOpSetGERTC	0x97c39690	__TEXT,__const	-	-		0xc1030080	data.s
_glpOpXpdRTC	0x97c396bc	__TEXT,__const	-	-		0xee0500b2	data.s
_glpOpMultAddRTC	0x97c396dc	__TEXT,__const	-	-		0xee00813a	data.s
_glpOpLerpRTC	0x97c396f0	__TEXT,__const	-	-		0xed0a0028	data.s
_glpOpCmpRTC	0x97c39724	__TEXT,__const	-	-		0xfe00242e	data.s
_glpOpSaturateRTC	0x97c39738	__TEXT,__const	-	-		0xed105028	data.s
_glpOpArlRTC	0x97c3976c	__TEXT,__const	-	-		0xfc00001c	data.s
_glpOpClippingAVRTC	0x97c3977c	__TEXT,__const	-	-		0x1063028c	data.s
_glpOpClippingRTC	0x97c397e0	__TEXT,__const	-	-		0x39e00001	data.s
_glpEpilogAVRTC	0x97c398c8	__TEXT,__const	-	-		0x7c0043a6	data.s
_glpOpMovAVRTC	0x97c398d4	__TEXT,__const	-	-		0x10400484	data.s
_glpOpRcpAVRTC	0x97c398dc	__TEXT,__const	-	-		0x1040010a	data.s
_glpOpRsqAVRTC	0x97c398e8	__TEXT,__const	-	-		0x10403c44	data.s
_glpOpSqrtAVRTC	0x97c398f4	__TEXT,__const	-	-		0x10403c44	data.s
_glpOpLength1AVRTC	0x97c39904	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpLength2AVRTC	0x97c39918	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpLength3AVRTC	0x97c39934	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpLength4AVRTC	0x97c39958	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpNormalise1AVRTC	0x97c3997c	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpNormalise2AVRTC	0x97c39990	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpNormalise3AVRTC	0x97c399ac	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpNormalise4AVRTC	0x97c399d0	__TEXT,__const	-	-		0x1040382e	data.s
_glpOpDegreesToRadiansAVRTC	0x97c399f4	__TEXT,__const	-	-		0x39e00190	data.s
_glpOpRadiansToDegreesAVRTC	0x97c39a04	__TEXT,__const	-	-		0x39e001a0	data.s
_glpOpEx2AVRTC	0x97c39a14	__TEXT,__const	-	-		0x39e000f0	data.s
_glpOpExpAVRTC	0x97c39a88	__TEXT,__const	-	-		0x1003028c	data.s
_glpOpLg2AVRTC	0x97c39aac	__TEXT,__const	-	-		0x10004c0a	data.s
_glpOpCosAVRTC	0x97c39b2c	__TEXT,__const	-	-		0x39e00180	data.s
_glpOpSinAVRTC	0x97c39bc4	__TEXT,__const	-	-		0x39e00180	data.s
_glpOpLogAVRTC	0x97c39c5c	__TEXT,__const	-	-		0x10003c44	data.s
_glpOpMulForPowAVRTC	0x97c39c88	__TEXT,__const	-	-		0x1002386e	data.s
_glpOpFrcAVRTC	0x97c39c90	__TEXT,__const	-	-		0x104002ca	data.s
_glpOpFlrAVRTC	0x97c39c9c	__TEXT,__const	-	-		0x104002ca	data.s
_glpOpCeilAVRTC	0x97c39ca4	__TEXT,__const	-	-		0x1040028a	data.s
_glpOpSetSignAVRTC	0x97c39cac	__TEXT,__const	-	-		0x10603c04	data.s
_glpOpAnyAVRTC	0x97c39cc0	__TEXT,__const	-	-		0x106048c6	data.s
_glpOpAllAVRTC	0x97c39cec	__TEXT,__const	-	-		0x106048c6	data.s
_glpOpNotAVRTC	0x97c39d18	__TEXT,__const	-	-		0x106048c6	data.s
_glpOpLitAVRTC	0x97c39d24	__TEXT,__const	-	-		0x1080038c	data.s
_glpOpAbsAVRTC	0x97c39d58	__TEXT,__const	-	-		0x10403c44	data.s
_glpOpMulAVRTC	0x97c39d60	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpModAVRTC	0x97c39d68	__TEXT,__const	-	-		0x1080090a	data.s
_glpOpLogicalAndAVRTC	0x97c39d80	__TEXT,__const	-	-		0x10400c04	data.s
_glpOpLogicalOrAVRTC	0x97c39d88	__TEXT,__const	-	-		0x10400c84	data.s
_glpOpLogicalXorAVRTC	0x97c39d90	__TEXT,__const	-	-		0x10400cc4	data.s
_glpOpAddAVRTC	0x97c39d98	__TEXT,__const	-	-		0x1040080a	data.s
_glpOpSubAVRTC	0x97c39da0	__TEXT,__const	-	-		0x10613cc4	data.s
_glpOpDp1AVRTC	0x97c39dac	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpDp2AVRTC	0x97c39db8	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpDp3AVRTC	0x97c39dcc	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpDp4AVRTC	0x97c39de8	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpDphAVRTC	0x97c39e04	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpDistance1GLSLAVRTC	0x97c39e28	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpDistance2GLSLAVRTC	0x97c39e40	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpDistance3GLSLAVRTC	0x97c39e60	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpDistance4GLSLAVRTC	0x97c39e88	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpDistanceARBVPFPAVRTC	0x97c39eb0	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpReflect1AVRTC	0x97c39ed0	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpReflect2AVRTC	0x97c39eec	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpReflect3AVRTC	0x97c39f10	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpReflect4AVRTC	0x97c39f3c	__TEXT,__const	-	-		0x1040386e	data.s
_glpOpMinAVRTC	0x97c39f68	__TEXT,__const	-	-		0x10400c4a	data.s
_glpOpMaxAVRTC	0x97c39f70	__TEXT,__const	-	-		0x10400c0a	data.s
_glpOpSltAVRTC	0x97c39f78	__TEXT,__const	-	-		0x104009c6	data.s
_glpOpSgeAVRTC	0x97c39f84	__TEXT,__const	-	-		0x104009c6	data.s
_glpOpSgtAVRTC	0x97c39f90	__TEXT,__const	-	-		0x10400ac6	data.s
_glpOpSleAVRTC	0x97c39f9c	__TEXT,__const	-	-		0x10400ac6	data.s
_glpOpSflAVRTC	0x97c39fa8	__TEXT,__const	-	-		0x10494c84	data.s
_glpOpSetEqualToAVRTC	0x97c39fb0	__TEXT,__const	-	-		0x104008c6	data.s
_glpOpSetAllEqualTo1AVRTC	0x97c39fbc	__TEXT,__const	-	-		0x106008c6	data.s
_glpOpSetAllEqualTo2AVRTC	0x97c39fcc	__TEXT,__const	-	-		0x106008c6	data.s
_glpOpSetAllEqualTo3AVRTC	0x97c39fe8	__TEXT,__const	-	-		0x106008c6	data.s
_glpOpSetAllEqualTo4AVRTC	0x97c3a014	__TEXT,__const	-	-		0x106008c6	data.s
_glpOpStrAVRTC	0x97c3a048	__TEXT,__const	-	-		0x10484484	data.s
_glpOpXpdAVRTC	0x97c3a050	__TEXT,__const	-	-		0x10610b2c	data.s
_glpOpMadAVRTC	0x97c3a078	__TEXT,__const	-	-		0x1040106e	data.s
_glpOpLerpAVRTC	0x97c3a080	__TEXT,__const	-	-		0x1068004a	data.s
_glpOpScalarSelectAVRTC	0x97c3a090	__TEXT,__const	-	-		0x10650b8a	data.s
_glpOpDestinationScalarSelectAVRTC	0x97c3a0a0	__TEXT,__const	-	-		0x10650b8a	data.s
_glpOpDivideAVRTC	0x97c3a0b4	__TEXT,__const	-	-		0x1060090a	data.s
_glpOpIntegerDivideAVRTC	0x97c3a0c0	__TEXT,__const	-	-		0x1060090a	data.s
_glpOpFaceForward1AVRTC	0x97c3a0d0	__TEXT,__const	-	-		0x10a138ae	data.s
_glpOpFaceForward2AVRTC	0x97c3a0ec	__TEXT,__const	-	-		0x10a138ae	data.s
_glpOpFaceForward3AVRTC	0x97c3a110	__TEXT,__const	-	-		0x10a138ae	data.s
_glpOpFaceForward4AVRTC	0x97c3a13c	__TEXT,__const	-	-		0x10a138ae	data.s
_glpOpClampAVRTC	0x97c3a168	__TEXT,__const	-	-		0x10600c0a	data.s
_glpOpSmoothStepAVRTC	0x97c3a174	__TEXT,__const	-	-		0x1062004a	data.s
_glpOpRefractAVRTC	0x97c3a1a8	__TEXT,__const	-	-		0x10a0386e	data.s
_glpOpCmpAVRTC	0x97c3a1f8	__TEXT,__const	-	-		0x106049c6	data.s
_glpOpSaturateAVRTC	0x97c3a204	__TEXT,__const	-	-		0x1042444a	data.s
_glpOpConvertRGBAFFFFToARGB8888	0x97c3a210	__TEXT,__const	-	-		0x10635b2e	data.s
_glpOpConvertARGB8888ToRGBAFFFF	0x97c3a22c	__TEXT,__const	-	-		0x7c6030ce	data.s
_glpOpArlAVRTC	0x97c3a258	__TEXT,__const	-	-		0x39e00200	data.s
_glpOpLoadOneAndZeroAVRTC	0x97c3a274	__TEXT,__const	-	-		0x1061038c	data.s
_glpOpBuildConditionCodeAVRTC	0x97c3a2a8	__TEXT,__const	-	-		0x1080038c	data.s
_glpOpTruncateAVRTC	0x97c3a2dc	__TEXT,__const	-	-		0x1040024a	data.s
_glpOpSetNotEqualToZeroAVRTC	0x97c3a2e4	__TEXT,__const	-	-		0x106048c6	data.s
_glpOpTexSampleRTC	0x97c3a338	__TEXT,__const	-	-		0x7ef791d6	data.s
_glpOpTexPrepareCoords4CCRTC	0x97c3a35c	__TEXT,__const	-	-		0xc2030080	data.s
_glpOpTexPrepareCoords2CCRTC	0x97c3a394	__TEXT,__const	-	-		0xc2030084	data.s
_glpOpTexPrepareCoords2CRRTC	0x97c3a3d8	__TEXT,__const	-	-		0xc2030084	data.s
_glpOpTexPrepareCoords2RCRTC	0x97c3a414	__TEXT,__const	-	-		0xc2030084	data.s
_glpOpTexPrepareCoords2RRRTC	0x97c3a450	__TEXT,__const	-	-		0xc2030084	data.s
_glpOpTexCalculateLambda1DAVRTC	0x97c3a484	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpTexCalculateLambda2DAVRTC	0x97c3a50c	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpTexCalculateLambda3DAVRTC	0x97c3a5ac	__TEXT,__const	-	-		0x1060084a	data.s
_glpOpTexProjectCoordinatesAVRTC	0x97c3a654	__TEXT,__const	-	-		0x1063028c	data.s
_glpOpTexFloatToIntNormalisedAVRTC	0x97c3a664	__TEXT,__const	-	-		0x10003bee	data.s
_glpOpTexFloatToIntDenormalisedAVRTC	0x97c3a670	__TEXT,__const	-	-		0x100003ca	data.s
_glpOpTexFloatToIntNormalisedWithLERPValuesAVRTC	0x97c3a678	__TEXT,__const	-	-		0x10605bee	data.s
_glpOpTexFloatToIntDenormalisedWithLERPValuesAVRTC	0x97c3a690	__TEXT,__const	-	-		0x1060580a	data.s
_glpOpTexWrapCoordsCCCAVRTC	0x97c3a6a8	__TEXT,__const	-	-		0x10008382	data.s
_glpOpTexWrapCoordsCRCAVRTC	0x97c3a6b4	__TEXT,__const	-	-		0x10208c04	data.s
_glpOpTexWrapCoordsRCCAVRTC	0x97c3a6cc	__TEXT,__const	-	-		0x10208c04	data.s
_glpOpTexWrapCoordsRRCAVRTC	0x97c3a6e4	__TEXT,__const	-	-		0x10208c04	data.s
_glpOpTexWrapCoordsCCRAVRTC	0x97c3a6f8	__TEXT,__const	-	-		0x10208c04	data.s
_glpOpTexWrapCoordsCRRAVRTC	0x97c3a70c	__TEXT,__const	-	-		0x10208c04	data.s
_glpOpTexWrapCoordsRCRAVRTC	0x97c3a724	__TEXT,__const	-	-		0x10208c04	data.s
_glpOpTexWrapCoordsRRRAVRTC	0x97c3a73c	__TEXT,__const	-	-		0x10008c04	data.s
_glpOpTexSample1DAVRTC	0x97c3a744	__TEXT,__const	-	-		0x39e00200	data.s
_glpOpTexSample2DAVRTC	0x97c3a75c	__TEXT,__const	-	-		0x39e00200	data.s
_glpOpTexSample3DAVRTC	0x97c3a780	__TEXT,__const	-	-		0x39e00200	data.s
_glpOpFirstStageAVRTC	0x97c3a7b4	__TEXT,__const	-	-		0x39e00020	data.s
_glpOpSecondStage1DAVRTC	0x97c3a7f4	__TEXT,__const	-	-		0x83630210	data.s
_glpOpSecondStage2DAVRTC	0x97c3a858	__TEXT,__const	-	-		0x83630210	data.s
_glpOpSecondStage3DAVRTC	0x97c3a8fc	__TEXT,__const	-	-		0x83630210	data.s
DAT_97c3aa2c	0x97c3aa2c	__TEXT,__const	undefined8	8	extern unsigned long long DAT_97c3aa2c asm("DAT_97c3aa2c");	0x00000000	data.s
DAT_97c3aa34	0x97c3aa34	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa34 asm("DAT_97c3aa34");	0x00000001	data.s
DAT_97c3aa38	0x97c3aa38	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa38 asm("DAT_97c3aa38");	0x00000000	data.s
DAT_97c3aa3c	0x97c3aa3c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa3c asm("DAT_97c3aa3c");	0x00000000	data.s
DAT_97c3aa40	0x97c3aa40	__TEXT,__const	-	-	extern unsigned char DAT_97c3aa40 asm("DAT_97c3aa40");	0x0000006c	data.s
DAT_97c3aa64	0x97c3aa64	__TEXT,__const	-	-	extern unsigned char DAT_97c3aa64 asm("DAT_97c3aa64");	0x00000001	data.s
DAT_97c3aa88	0x97c3aa88	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa88 asm("DAT_97c3aa88");	0x00000034	data.s
DAT_97c3aa8c	0x97c3aa8c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa8c asm("DAT_97c3aa8c");	0x00000055	data.s
DAT_97c3aa90	0x97c3aa90	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa90 asm("DAT_97c3aa90");	0x00000054	data.s
DAT_97c3aa94	0x97c3aa94	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa94 asm("DAT_97c3aa94");	0x00000059	data.s
DAT_97c3aa98	0x97c3aa98	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa98 asm("DAT_97c3aa98");	0x00000020	data.s
DAT_97c3aa9c	0x97c3aa9c	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aa9c asm("DAT_97c3aa9c");	0x00000002	data.s
DAT_97c3aaa0	0x97c3aaa0	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aaa0 asm("DAT_97c3aaa0");	0x00000001	data.s
DAT_97c3aaa4	0x97c3aaa4	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aaa4 asm("DAT_97c3aaa4");	0x00000000	data.s
DAT_97c3aaa8	0x97c3aaa8	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aaa8 asm("DAT_97c3aaa8");	0x00000000	data.s
DAT_97c3aaac	0x97c3aaac	__TEXT,__const	undefined4	4	extern unsigned int DAT_97c3aaac asm("DAT_97c3aaac");	0x00000002	data.s
_up_0	0x97c3aab0	__TEXT,__const	-	-		0x40240000	data.s
_down_1	0x97c3abb0	__TEXT,__const	-	-		0x3fb99999	data.s
_Rep___S_terminal	0x97c3acb0	__TEXT,__const	undefined1	1		0x00000000	data.s
FLOAT_97c3acb4	0x97c3acb4	__TEXT,__literal4	float	4	extern float FLOAT_97c3acb4 asm("FLOAT_97c3acb4");	0x7f7fffff	data.s
TAllocation__guardBlockSize	0x97c3acb8	__TEXT,__literal4	float	4		0x00000000	data.s
guardBlockSize	0x97c3acb8	__TEXT,__literal4	float	4		0x00000000	data.s
FLOAT_97c3acbc	0x97c3acbc	__TEXT,__literal4	float	4	extern float FLOAT_97c3acbc asm("FLOAT_97c3acbc");	0x437f0000	data.s
FLOAT_97c3acc0	0x97c3acc0	__TEXT,__literal4	float	4	extern float FLOAT_97c3acc0 asm("FLOAT_97c3acc0");	0x3f000000	data.s
FLOAT_97c3acc4	0x97c3acc4	__TEXT,__literal4	float	4	extern float FLOAT_97c3acc4 asm("FLOAT_97c3acc4");	0x41f80000	data.s
FLOAT_97c3acc8	0x97c3acc8	__TEXT,__literal4	float	4	extern float FLOAT_97c3acc8 asm("FLOAT_97c3acc8");	0x3b808081	data.s
FLOAT_97c3accc	0x97c3accc	__TEXT,__literal4	float	4	extern float FLOAT_97c3accc asm("FLOAT_97c3accc");	0x3d042108	data.s
FLOAT_97c3acd0	0x97c3acd0	__TEXT,__literal4	float	4	extern float FLOAT_97c3acd0 asm("FLOAT_97c3acd0");	0x3c8efa35	data.s
FLOAT_97c3acd4	0x97c3acd4	__TEXT,__literal4	float	4	extern float FLOAT_97c3acd4 asm("FLOAT_97c3acd4");	0x42652ee1	data.s
FLOAT_97c3acd8	0x97c3acd8	__TEXT,__literal4	float	4	extern float FLOAT_97c3acd8 asm("FLOAT_97c3acd8");	0x3f800000	data.s
FLOAT_97c3acdc	0x97c3acdc	__TEXT,__literal4	float	4	extern float FLOAT_97c3acdc asm("FLOAT_97c3acdc");	0x5f800000	data.s
FLOAT_97c3ace0	0x97c3ace0	__TEXT,__literal4	float	4	extern float FLOAT_97c3ace0 asm("FLOAT_97c3ace0");	0x1f800000	data.s
FLOAT_97c3ace4	0x97c3ace4	__TEXT,__literal4	float	4	extern float FLOAT_97c3ace4 asm("FLOAT_97c3ace4");	0x9f800000	data.s
FLOAT_97c3ace8	0x97c3ace8	__TEXT,__literal4	float	4	extern float FLOAT_97c3ace8 asm("FLOAT_97c3ace8");	0xdf800000	data.s
FLOAT_97c3acec	0x97c3acec	__TEXT,__literal4	float	4	extern float FLOAT_97c3acec asm("FLOAT_97c3acec");	0xbf800000	data.s
FLOAT_97c3acf0	0x97c3acf0	__TEXT,__literal4	float	4	extern float FLOAT_97c3acf0 asm("FLOAT_97c3acf0");	0x36a7c5ac	data.s
FLOAT_97c3acf4	0x97c3acf4	__TEXT,__literal4	float	4	extern float FLOAT_97c3acf4 asm("FLOAT_97c3acf4");	0xb6a7c5ac	data.s
FLOAT_97c3acf8	0x97c3acf8	__TEXT,__literal4	float	4	extern float FLOAT_97c3acf8 asm("FLOAT_97c3acf8");	0x48435000	data.s
FLOAT_97c3acfc	0x97c3acfc	__TEXT,__literal4	float	4	extern float FLOAT_97c3acfc asm("FLOAT_97c3acfc");	0xc8435000	data.s
FLOAT_97c3ad00	0x97c3ad00	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad00 asm("FLOAT_97c3ad00");	0x3eaaaaab	data.s
FLOAT_97c3ad04	0x97c3ad04	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad04 asm("FLOAT_97c3ad04");	0x3e2aaaab	data.s
FLOAT_97c3ad08	0x97c3ad08	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad08 asm("FLOAT_97c3ad08");	0x3d2aaaab	data.s
FLOAT_97c3ad0c	0x97c3ad0c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad0c asm("FLOAT_97c3ad0c");	0x3c010204	data.s
FLOAT_97c3ad10	0x97c3ad10	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad10 asm("FLOAT_97c3ad10");	0x38000100	data.s
FLOAT_97c3ad14	0x97c3ad14	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad14 asm("FLOAT_97c3ad14");	0x37800080	data.s
FLOAT_97c3ad18	0x97c3ad18	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad18 asm("FLOAT_97c3ad18");	0x3fb8aa3b	data.s
FLOAT_97c3ad1c	0x97c3ad1c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad1c asm("FLOAT_97c3ad1c");	0xbfb8aa3b	data.s
FLOAT_97c3ad20	0x97c3ad20	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad20 asm("FLOAT_97c3ad20");	0x3f317218	data.s
FLOAT_97c3ad24	0x97c3ad24	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad24 asm("FLOAT_97c3ad24");	0x437ffefa	data.s
FLOAT_97c3ad28	0x97c3ad28	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad28 asm("FLOAT_97c3ad28");	0x477fffff	data.s
FLOAT_97c3ad2c	0x97c3ad2c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad2c asm("FLOAT_97c3ad2c");	0x38d1b717	data.s
FLOAT_97c3ad30	0x97c3ad30	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad30 asm("FLOAT_97c3ad30");	0x3c1d8c54	data.s
FLOAT_97c3ad34	0x97c3ad34	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad34 asm("FLOAT_97c3ad34");	0xbaae1854	data.s
FLOAT_97c3ad38	0x97c3ad38	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad38 asm("FLOAT_97c3ad38");	0x391aa7d7	data.s
FLOAT_97c3ad3c	0x97c3ad3c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad3c asm("FLOAT_97c3ad3c");	0xb7364261	data.s
FLOAT_97c3ad40	0x97c3ad40	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad40 asm("FLOAT_97c3ad40");	0xbf317218	data.s
FLOAT_97c3ad44	0x97c3ad44	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad44 asm("FLOAT_97c3ad44");	0x3e75fded	data.s
FLOAT_97c3ad48	0x97c3ad48	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad48 asm("FLOAT_97c3ad48");	0xbd6357ca	data.s
FLOAT_97c3ad4c	0x97c3ad4c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad4c asm("FLOAT_97c3ad4c");	0x3e77adbd	data.s
FLOAT_97c3ad50	0x97c3ad50	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad50 asm("FLOAT_97c3ad50");	0xbe0cd4fb	data.s
FLOAT_97c3ad54	0x97c3ad54	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad54 asm("FLOAT_97c3ad54");	0x3d5541c6	data.s
FLOAT_97c3ad58	0x97c3ad58	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad58 asm("FLOAT_97c3ad58");	0xbc188b0b	data.s
FLOAT_97c3ad5c	0x97c3ad5c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad5c asm("FLOAT_97c3ad5c");	0x3fb8aa0e	data.s
FLOAT_97c3ad60	0x97c3ad60	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad60 asm("FLOAT_97c3ad60");	0xbf389e52	data.s
FLOAT_97c3ad64	0x97c3ad64	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad64 asm("FLOAT_97c3ad64");	0x3ef5162d	data.s
FLOAT_97c3ad68	0x97c3ad68	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad68 asm("FLOAT_97c3ad68");	0xbeb1d204	data.s
FLOAT_97c3ad6c	0x97c3ad6c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad6c asm("FLOAT_97c3ad6c");	0xbe2aaaab	data.s
FLOAT_97c3ad70	0x97c3ad70	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad70 asm("FLOAT_97c3ad70");	0x3c088889	data.s
FLOAT_97c3ad74	0x97c3ad74	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad74 asm("FLOAT_97c3ad74");	0xb9500d01	data.s
FLOAT_97c3ad78	0x97c3ad78	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad78 asm("FLOAT_97c3ad78");	0x3638ef1d	data.s
FLOAT_97c3ad7c	0x97c3ad7c	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad7c asm("FLOAT_97c3ad7c");	0xb2d7322b	data.s
FLOAT_97c3ad80	0x97c3ad80	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad80 asm("FLOAT_97c3ad80");	0x2f309231	data.s
FLOAT_97c3ad84	0x97c3ad84	__TEXT,__literal4	float	4	extern float FLOAT_97c3ad84 asm("FLOAT_97c3ad84");	0xab573f9f	data.s
